,STATE,DATE,AH_mean,AH_min,AH_max
8807,SD,2022-05-08,8.49539545396443,4.03765373498358,11.606206823036201
8808,SD,2022-05-09,9.540833954522247,5.223034991432588,13.242308719418602
8809,SD,2022-05-10,6.544940840770144,3.3028865113200347,8.490265088344762
8810,SD,2022-05-11,8.516638749481242,6.785978943357741,10.534617138855374
8811,SD,2022-05-12,12.606050914564143,7.433644180591092,16.328689769521585
8812,SD,2022-05-13,7.121529545638466,4.57905984595765,9.864575283162411
8813,SD,2022-05-14,5.665273898821526,3.6641228028342367,7.210872240927273
8814,SD,2022-05-15,6.294420378862185,5.008480242139072,7.773099627204694
8815,SD,2022-05-16,6.620682019266758,4.857685113804782,7.792610715376534
8816,SD,2022-05-17,8.359050982567402,6.8525321144782465,9.984571171012862
8817,SD,2022-05-18,8.832931013956939,6.2367705331584995,10.373559363263135
8818,SD,2022-05-19,7.556050665922203,5.799731520548064,9.308341341925225
8819,SD,2022-05-20,5.946805728350562,3.465391937412091,7.839767292516045
8820,SD,2022-05-21,4.938855446270547,3.054094110050086,5.634226357067783
8821,SD,2022-05-22,4.575045463278393,3.271784895965722,5.564768683134764
8822,SD,2022-05-23,5.354216072843328,4.184971803101166,6.099132017113227
8823,SD,2022-05-24,6.209828885534581,5.089102538708164,7.216217689320895
8824,SD,2022-05-25,6.953231004660171,5.185438185229064,8.659973894570696
8825,SD,2022-05-26,6.982002006804149,5.2244262917519055,7.77744703471809
8826,SD,2022-05-27,7.692577823024896,6.2113856074722795,8.39180802976689
8827,SD,2022-05-28,9.519121921313898,6.525279838726199,11.434455912961717
8828,SD,2022-05-29,11.628651950792948,6.506372851113968,15.063645488103305
8829,SD,2022-05-30,11.969016370758037,7.45280350200584,15.252259520606987
8830,SD,2022-05-31,9.356441395125614,6.064395228074275,12.024973971103693
8831,SD,2022-06-01,6.338576832386382,4.119493632858201,7.665970159488471
8832,SD,2022-06-02,6.096257919966881,4.7880494234490385,7.602222229894346
8833,SD,2022-06-03,6.305465685444648,5.027030861407796,8.019792424252028
8834,SD,2022-06-04,9.558604287054965,7.191644066861311,11.42825174656787
8835,SD,2022-06-05,11.415014191562024,9.489588684287213,12.908866182108527
8836,SD,2022-06-06,11.17274112263951,8.464499140837518,14.25592925946769
8837,SD,2022-06-07,9.648226334896417,7.0602181396324415,11.692531903832961
8838,SD,2022-06-08,9.081506054800512,5.9509470053811,10.790970345979892
8839,SD,2022-06-09,9.759800042271063,7.733264030079672,11.335088630351638
8840,SD,2022-06-10,11.711491596009177,8.923174532764575,13.588077610831263
8841,SD,2022-06-11,12.580709355843927,9.274191954478622,14.337190803373563
8842,SD,2022-06-12,13.54032527912608,10.710264694547357,15.041441714893677
8843,SD,2022-06-13,15.854543985581115,10.70626218934256,18.74199966916498
8844,SD,2022-06-14,13.496599371180466,6.678199069746881,19.51482545242341
8845,SD,2022-06-15,8.317532021315879,2.949878414521967,11.742594654816218
8846,SD,2022-06-16,8.3994647460022,5.273749496399031,9.330768036622866
8847,SD,2022-06-17,11.151445316448445,9.407397712753529,12.103639559502206
8848,SD,2022-06-18,12.388981742527228,8.531256757286165,14.991923601372969
8849,SD,2022-06-19,14.69974165336286,8.828400030298042,19.155874626017024
8850,SD,2022-06-20,15.01610710627426,9.38352918257478,17.81391741654835
8851,SD,2022-06-21,10.94472121362923,5.562626974360081,14.100143893253227
8852,SD,2022-06-22,10.063221531862965,6.395879148352647,12.349146784552202
8853,SD,2022-06-23,12.08016684657292,5.848979870740825,13.991689514787216
8854,SD,2022-06-24,15.189672069571428,7.366269723298234,20.702140602111225
8855,SD,2022-06-25,11.139762949220382,6.735110351912315,14.69103438075068
8856,SD,2022-06-26,7.123697103957437,5.007271893180084,8.321129924481315
8857,SD,2022-06-27,7.936022661232062,5.738096949302743,9.538712594414886
8858,SD,2022-06-28,8.970155583691033,6.141874785137141,11.079570981750214
8859,SD,2022-06-29,9.925550353825248,6.320247978830581,11.834901267992986
8860,SD,2022-06-30,11.039555602268194,8.212392662211048,14.12418119120538
8861,SD,2022-07-01,9.54490053596216,7.712931380555334,10.80286051175197
8862,SD,2022-07-02,11.978730866357877,9.02651141117999,13.33847510107246
8863,SD,2022-07-03,14.49370354883922,10.41078883008523,16.688165753817312
8864,SD,2022-07-04,16.182073367161042,10.530703722378913,19.303676935054504
8865,SD,2022-07-05,16.97822406243275,12.072075888708149,20.085346496771887
8866,SD,2022-07-06,16.194844611627335,11.527552775024308,19.492333884576208
8867,SD,2022-07-07,16.88970096589285,11.155803608703717,19.31601996693808
8868,SD,2022-07-08,15.215640535943066,10.556194816954854,17.79702648472248
8869,SD,2022-07-09,15.622835780867025,10.608268004658877,17.317431361043425
8870,SD,2022-07-10,16.021907143837662,9.687170378638726,20.14760117816906
8871,SD,2022-07-11,12.400675733758794,7.246798310670081,15.678032793340101
8872,SD,2022-07-12,10.615949708891627,7.491741269021758,12.577341259591936
8873,SD,2022-07-13,11.970388044004382,9.32386565518715,13.36298585346746
8874,SD,2022-07-14,14.301381450928114,8.106969061167492,17.97917489603884
8875,SD,2022-07-15,16.194937481643052,8.791379447412865,20.34827670345872
8876,SD,2022-07-16,16.66793294323796,12.086625296616837,19.531031527856424
8877,SD,2022-07-17,15.33924114113195,9.419298332615197,18.39209737458479
8878,SD,2022-07-18,14.99359508174555,8.045744120998721,19.304384048071007
8879,SD,2022-07-19,11.04532606887374,5.2397457605584385,14.981356412045367
8880,SD,2022-07-20,11.007990562955467,6.016664002216893,14.994495535639633
8881,SD,2022-07-21,10.899996333118766,6.162248189466538,13.3108160260121
8882,SD,2022-07-22,11.49990700538082,5.47120442873696,15.2112223157033
8883,SD,2022-07-23,13.134522050192004,7.009688570949675,19.04545047259251
8884,SD,2022-07-24,11.737695967190076,8.81177231847259,14.347717958231962
8885,SD,2022-07-25,12.385443486798117,10.403828383353044,13.545124733531885
8886,SD,2022-07-26,13.643356536089302,10.126758007389803,15.950046311663845
8887,SD,2022-07-27,11.553610471175405,9.626097949865065,14.385030976085618
